GeneName	Cluster_of_Differentiation	GPCR	MGI_ExtrinsicCase	MGI_ECM	Compartment_ECM	AMIGO_ECM	MatrixDB	Compartment_CellSurface	Cell_Surface_Protein_Atlas	TMHMM_Output_Membrane	TMHMM_Partial_OuterMembrane	MGI_ExtracellularRegion	MGI_ExternalSidePM	HSA_Predicted_Secreted	HPA_MembraneBound	Oncofetal
RAMP1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	TRUE	false
RAMP2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
RAMP3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	false
RAPSN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
RARRES2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
RBP3	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
RC3H2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
RDX	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
RECK	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
REG1A	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
REG1B	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
REG3A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
REG3G	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
RELL2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
RELN	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
REN	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
RER1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
RET	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
RETN	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
RETNLB	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
RHD	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	false
RHOA	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
RHOB	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
RHOC	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
RHOD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
RNASE1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	false
RNF149	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
RNPEP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	TRUE	TRUE	FALSE	false
ROBO1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
ROBO2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
ROBO4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	FALSE	TRUE	FALSE	TRUE	false
ROR1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	true
ROR2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
ROS1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
RPS6KB1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
RPSA	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
RSPO1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
RSPO2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
RTBDN	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	TRUE	TRUE	FALSE	false
RTN4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
RTN4R	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
RTN4RL1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
RTN4RL2	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
RTP1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
RTP2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
S100A10	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
S100A11	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
S100A13	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	TRUE	false
S100A16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	TRUE	false
S100A3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
S100A4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
S100A6	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
S100A7	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	FALSE	FALSE	TRUE	FALSE	false
S100A8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
S100A9	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
S100B	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
S1PR1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
S1PR2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
S1PR3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
S1PR5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
SAA1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SBSN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
SBSPON	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
SCARA3	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SCARA5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
SCARB1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
SCARB2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
SCG2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	false
SCG3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
SCGB1A1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SCN5A	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
SCNN1A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	false
SCNN1B	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
SCNN1G	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
SCPEP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
SCUBE1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
SCUBE2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
SCUBE3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	TRUE	false
SDC1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	false
SDC2	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
SDC3	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
SDC4	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	false
SDCBP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SELE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SELENOP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	false
SELL	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
SELP	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
SELPLG	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
SEMA3A	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
SEMA3B	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SEMA3C	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	TRUE	TRUE	false
SEMA3D	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	false
SEMA3E	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
SEMA3F	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SEMA3G	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SEMA4A	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SEMA4B	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SEMA4C	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
SEMA4D	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SEMA4F	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	false
SEMA4G	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SEMA5A	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
SEMA5B	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
SEMA6A	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
SEMA6B	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
SEMA6C	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SEMA6D	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	TRUE	false
SEMA7A	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
SERAC1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPINA1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
SERPINA10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
SERPINA3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPINA5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
SERPINA6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPINB1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPINB12	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPINB2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPINB3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	TRUE	false
SERPINB5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPINB6	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPINB8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPINB9	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPINC1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPIND1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
SERPINE1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
SERPINE2	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
SERPINF1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPINF2	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPING1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPINH1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SERPINI1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
SERPINI2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SFN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
SFRP1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	false
SFRP2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
SFRP4	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SFRP5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SFTPB	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SFTPC	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SFTPD	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SGCA	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
SGCB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
SGCD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
SGCE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
SGCG	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
SGK1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	true
SHBG	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SHC1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
SHH	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
SIGLEC1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	false
SIGLEC5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
SIGLEC6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	false
SIGLEC7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
SIGLEC9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	false
SIRPA	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
SIRPB1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
SIRPG	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
SLAMF1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	false
SLAMF6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	false
SLAMF7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	false
SLAMF8	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
SLC11A2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
SLC12A2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	false
SLC12A9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	false
SLC16A2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	false
SLC19A1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
SLC1A2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
SLC1A3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
SLC1A4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
SLC22A11	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	false
SLC22A16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	false
SLC26A9	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
